t (s),Raw RPM,Filtered RPM,Torque,Power (W),N_Re,N_Po
99.56526041030884,575.1635,582.269062,0.0,0.0,43389.52441249775,0.0
99.57571482658386,584.419085,582.591566,0.0,0.0,43413.556764711444,0.0
99.60410189628601,584.148445,582.825098,0.0,0.0,43430.95910166595,0.0
99.60469317436218,574.753552,581.614366,0.0,0.0,43340.737777712115,0.0
99.61348676681519,591.947474,583.164332,0.0,0.0,43456.238139975125,0.0
99.62671494483948,582.602625,583.080076,0.0,0.0,43449.95955159135,0.0
99.6273741722107,577.763417,582.282577,0.0,0.0,43390.53152323177,0.0
99.70836687088013,585.536103,582.770606,0.0,0.0,43426.89846695497,0.0
99.71713638305664,612.896828,587.289539,0.0,0.0,43763.640304222536,0.0
99.73030710220337,583.098574,586.660894,0.0,0.0,43716.79493778556,0.0
99.74334931373596,584.229208,586.296142,0.0,0.0,43689.614349220305,0.0
99.74728417396545,574.742129,584.56304,0.0,0.0,43560.46705899668,0.0
